NormalFormat,CustomName,Year,Session,Timezone,Paper,Subject,Level,Questions,Original,Markscheme,Scanned,Printed,CompletedDate,Completed,Partial,Mark,Maximum,Notes,IgnoreUpdate,GB7,GB6,GB5,GB4,GB3,GB2,GB1,GBMAX
True,,2011.0,M,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2011/May/TZ0\\original-M-2011-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2011/May/TZ0\\markscheme-M-2011-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2011.0,N,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2011/November/TZ0\\original-N-2011-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2011/November/TZ0\\markscheme-N-2011-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2012.0,M,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2012/May/TZ0\\original-M-2012-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2012/May/TZ0\\markscheme-M-2012-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2012.0,N,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2012/November/TZ0\\original-N-2012-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2012/November/TZ0\\markscheme-N-2012-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2013.0,M,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2013/May/TZ0\\original-M-2013-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2013/May/TZ0\\markscheme-M-2013-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2013.0,N,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2013/November/TZ0\\original-N-2013-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2013/November/TZ0\\markscheme-N-2013-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2014.0,M,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2014/May/TZ0\\original-M-2014-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2014/May/TZ0\\markscheme-M-2014-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2014.0,M,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2014/May/TZ0\\original-M-2014-TZ0-P3-CS-HL-747422.pdf"", ""valid"": true, ""identifier"": ""747422""}, {""path"": ""Papers/Computer Science/Higher Level/2014/May/TZ0\\original-M-2014-TZ0-P3-CS-HL-159643.pdf"", ""valid"": true, ""identifier"": ""159643""}]","[{""path"": ""Papers/Computer Science/Higher Level/2014/May/TZ0\\markscheme-M-2014-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2014.0,N,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2014/November/TZ0\\original-N-2014-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2014/November/TZ0\\markscheme-N-2014-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2015.0,M,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2015/May/TZ0\\original-M-2015-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2015/May/TZ0\\markscheme-M-2015-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2015.0,M,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2015/May/TZ0\\original-M-2015-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2015/May/TZ0\\original-M-2015-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2015/May/TZ0\\markscheme-M-2015-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2015.0,N,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2015/November/TZ0\\original-N-2015-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2015/November/TZ0\\markscheme-N-2015-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2015.0,N,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2015/November/TZ0\\original-N-2015-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2015/November/TZ0\\original-N-2015-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2016.0,M,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2016/May/TZ0\\original-M-2016-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2016/May/TZ0\\markscheme-M-2016-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2016.0,M,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2016/May/TZ0\\original-M-2016-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2016/May/TZ0\\original-M-2016-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2016/May/TZ0\\markscheme-M-2016-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2016.0,N,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2016/November/TZ0\\original-N-2016-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2016/November/TZ0\\markscheme-N-2016-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2016.0,N,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2016/November/TZ0\\original-N-2016-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2016/November/TZ0\\original-N-2016-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2016/November/TZ0\\markscheme-N-2016-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2017.0,M,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2017/May/TZ0\\original-M-2017-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2017/May/TZ0\\markscheme-M-2017-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2017/May/TZ0\\scanned-M-2017-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-10-11 00:00:00.000000,True,False,84.0,100.0,"Q8,Q14d,Q16a
",False,0,0,0,0,0,0,0,0
True,,2017.0,M,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2017/May/TZ0\\original-M-2017-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2017/May/TZ0\\original-M-2017-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2017/May/TZ0\\markscheme-M-2017-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2017.0,N,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2017/November/TZ0\\original-N-2017-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2017/November/TZ0\\markscheme-N-2017-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2017.0,N,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2017/November/TZ0\\original-N-2017-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2017/November/TZ0\\original-N-2017-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2017/November/TZ0\\markscheme-N-2017-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2018.0,M,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2018/May/TZ0\\original-M-2018-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2018/May/TZ0\\markscheme-M-2018-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,2022-09-30 00:00:00.000000,True,False,88.0,100.0,,False,0,0,0,0,0,0,0,0
True,,2018.0,N,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2018/November/TZ0\\original-N-2018-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2018/November/TZ0\\markscheme-N-2018-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2018.0,N,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2018/November/TZ0\\original-N-2018-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2018/November/TZ0\\markscheme-N-2018-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2019.0,M,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2019/May/TZ0\\original-M-2019-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2019/May/TZ0\\markscheme-M-2019-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2019/May/TZ0\\scanned-M-2019-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-17 00:00:00.000000,True,False,83.0,100.0,,False,0,0,0,0,0,0,0,0
True,,2019.0,M,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2019/May/TZ0\\original-M-2019-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2019/May/TZ0\\original-M-2019-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2019/May/TZ0\\markscheme-M-2019-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2019.0,N,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2019/November/TZ0\\original-N-2019-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2019/November/TZ0\\markscheme-N-2019-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2019/November/TZ0\\scanned-N-2019-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-09-19 00:00:00.000000,True,False,85.0,100.0,,False,0,0,0,0,0,0,0,0
True,,2019.0,N,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2019/November/TZ0\\original-N-2019-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2019/November/TZ0\\original-N-2019-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2019/November/TZ0\\markscheme-N-2019-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2020.0,N,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2020/November/TZ0\\original-N-2020-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2020/November/TZ0\\markscheme-N-2020-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,2022-09-20 00:00:00.000000,True,False,87.0,100.0,,False,0,0,0,0,0,0,0,0
True,,2020.0,N,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2020/November/TZ0\\original-N-2020-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2020/November/TZ0\\original-N-2020-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2020/November/TZ0\\markscheme-N-2020-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2021/May/TZ0\\original-M-2021-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2021/May/TZ0\\markscheme-M-2021-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2021/May/TZ0\\scanned-M-2021-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-20 00:00:00.000000,True,False,88.0,100.0,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2021/May/TZ0\\original-M-2021-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2021/May/TZ0\\original-M-2021-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2021/May/TZ0\\markscheme-M-2021-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2021.0,N,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2021/November/TZ0\\original-N-2021-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2021/November/TZ0\\markscheme-N-2021-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2021/November/TZ0\\scanned-N-2021-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-09-03 00:00:00.000000,True,False,83.0,100.0,,False,0,0,0,0,0,0,0,0
True,,2021.0,N,0.0,3.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2021/November/TZ0\\original-N-2021-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2021/November/TZ0\\original-N-2021-TZ0-P3-CS-HL-Case Study.pdf"", ""valid"": true, ""identifier"": ""Case Study""}]","[{""path"": ""Papers/Computer Science/Higher Level/2021/November/TZ0\\markscheme-N-2021-TZ0-P3-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Computer Science/Higher Level/2021/November/TZ0\\scanned-N-2021-TZ0-P3-CS-HL-Q4 - 04.08.pdf"", ""valid"": true, ""identifier"": ""Q4 - 04.08""}]",True,,False,False,0.0,0.0,"Re-complete the paper. No full attempt
",False,0,0,0,0,0,0,0,0
True,,2022.0,M,0.0,1.0,CS,HL,,"[{""path"": ""Papers/Computer Science/Higher Level/2022/May/TZ0\\original-M-2022-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2022/May/TZ0\\original-M-2022-TZ0-P1-CS-HL-424036.pdf"", ""valid"": true, ""identifier"": ""424036""}]","[{""path"": ""Papers/Computer Science/Higher Level/2022/May/TZ0\\markscheme-M-2022-TZ0-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Computer Science/Higher Level/2022/May/TZ0\\markscheme-M-2022-TZ0-P1-CS-HL-654768.pdf"", ""valid"": true, ""identifier"": ""654768""}]",[],True,2022-09-28 00:00:00.000000,True,False,84.0,100.0,,False,66,53,38,26,17,9,0,100
True,,2022.0,TRL,,1.0,CS,HL,,[],[],"[{""path"": ""Papers/Computer Science/Higher Level/2022/Trial\\scanned-TRL-2022-P1-CS-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-25 00:00:00.000000,True,False,83.0,100.0,,False,0,0,0,0,0,0,0,0
True,,2019.0,N,0.0,1.0,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/2019/November/TZ0\\original-N-2019-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/2019/November/TZ0\\markscheme-N-2019-TZ0-P1-MA-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,84,70,56,42,32,16,0,100
True,,2022.0,TRL,,1.0,EN,HLSL,,"[{""path"": ""Papers/English/HLSL/2022/Trial\\original-TRL-2022-P1-EN-HLSL.pdf"", ""valid"": true, ""identifier"": """"}]",[],"[{""path"": ""Papers/English/HLSL/2022/Trial\\scanned-TRL-2022-P1-EN-HLSL-Text1.pdf"", ""valid"": true, ""identifier"": ""Text1""}]",True,2022-08-22 00:00:00.000000,True,False,18.0,20.0,1,False,0,0,0,0,0,0,0,0
True,,2020.0,TRL,,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2020/Trial\\original-TRL-2020-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2020/Trial\\markscheme-TRL-2020-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2020/Trial\\scanned-TRL-2020-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-30 00:00:00.000000,True,False,27.0,30.0,,False,0,0,0,0,0,0,0,0
True,,2021.0,TRL,,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2021/Trial\\original-TRL-2021-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/Trial\\markscheme-TRL-2021-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/Trial\\scanned-TRL-2021-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-29 00:00:00.000000,True,False,24.0,30.0,,False,0,0,0,0,0,0,0,0
True,,2022.0,TRL,,1.0,PH,SL,,[],[],"[{""path"": ""Papers/Physics/Standard Level/2022/Trial\\scanned-TRL-2022-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-31 00:00:00.000000,True,False,20.0,30.0,,False,0,0,0,0,0,0,0,0
True,,2020.0,TRL,,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2020/Trial\\original-TRL-2020-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2020/Trial\\markscheme-TRL-2020-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2020/Trial\\scanned-TRL-2020-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-30 00:00:00.000000,True,False,41.0,50.0,,False,0,0,0,0,0,0,0,0
True,,2021.0,TRL,,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2021/Trial\\original-TRL-2021-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/Trial\\markscheme-TRL-2021-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/Trial\\scanned-TRL-2021-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-29 00:00:00.000000,True,False,39.0,50.0,,False,0,0,0,0,0,0,0,0
True,,2022.0,TRL,,1.0,BM,HL,,"[{""path"": ""Papers/Business Management/Higher Level/2022/Trial\\original-TRL-2022-P1-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Business Management/Higher Level/2022/Trial\\markscheme-TRL-2022-P1-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2022.0,CSP,,1.0,BM,SL,,"[{""path"": ""Papers/Business Management/Standard Level/2022/CSP\\original-CSP-2022-P1-BM-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Business Management/Standard Level/2022/CSP\\markscheme-CSP-2022-P1-BM-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Business Management/Standard Level/2022/CSP\\scanned-CSP-2022-P1-BM-SL-Q1,2,4.pdf"", ""valid"": true, ""identifier"": ""Q1,2,4""}, {""path"": ""Papers/Business Management/Standard Level/2022/CSP\\scanned-CSP-2022-P1-BM-SL-Q1,2,4 Feedback.pdf"", ""valid"": true, ""identifier"": ""Q1,2,4 Feedback""}]",True,2022-10-08 00:00:00.000000,False,False,26.0,30.0,"Uncompleted Q3, Awaiting feedback on Q1,2,4
",True,0,0,0,0,0,0,0,0
False,4002 Counterexample & Contradiction (Non-Calculator),,TM,,,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/TM\\original-4002 Counterexample & Contradiction (Non-Calculator).pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/TM\\markscheme-4002 Counterexample & Contradiction (Non-Calculator).pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,"Counterexample & Contradiction (Non-Calculator)

",False,0,0,0,0,0,0,0,0
False,4003 Counting Principles (Non-Calculator),,TM,,,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/TM\\original-4003 Counting Principles (Non-Calculator).pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/TM\\markscheme-4003 Counting Principles (Non-Calculator).pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,"Counting Principles (Non-Calculator)

",False,0,0,0,0,0,0,0,0
False,4004 Series & Sequences (Non-Calculator),,TM,,,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/TM\\original-4004 Series & Sequences (Non-Calculator).pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/TM\\markscheme-4004 Series & Sequences (Non-Calculator).pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,"Series & Sequences (Non-Calculator)
",False,0,0,0,0,0,0,0,0
False,4005 Counting Principles (Calculator),,TM,,,MA,HL,,"[{""path"": ""Papers/Mathematics/Higher Level/TM\\original-4005 Counting Principles (Calculator).pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Mathematics/Higher Level/TM\\markscheme-4005 Counting Principles (Calculator).pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,"Counting Principles (Calculator)
",False,0,0,0,0,0,0,0,0
